date,maximum_sustained_wind_knots,central_pressure_mb,lat,lon,x,y,z,DB,EX,HU,LO,SD,SS,TD,TS,WV
2003-10-14,30.0,1006.2,13.64,-46.1,0.6644027768259206,-0.6791987080084809,0.2341768225109803,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0
2003-10-15,43.75,1000.75,11.675,-43.4,0.7114896183332403,-0.672801252594534,0.20235578348358704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2003-10-16,48.75,997.75,13.3,-45.8,0.6784189046961606,-0.6976033154845056,0.23004045207224266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2003-10-17,56.25,993.25,15.25,-47.725,0.6489639311010508,-0.7138018698596085,0.26301549041200256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2003-10-18,53.75,994.75,16.45,-47.875,0.6432884299410835,-0.7113199667238541,0.2831773205988026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2003-10-19,48.75,997.75,17.375,-47.45,0.6453687429813327,-0.7030661521153438,0.29862159007535294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2003-10-20,41.25,1001.75,17.725,-48.15,0.6354921492056711,-0.70949625652114,0.30444560440009216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2003-10-21,41.25,1001.75,18.575,-50.75,0.5996826262743675,-0.7339656542138133,0.31854516153222967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2003-10-22,36.25,1004.25,18.825,-53.8,0.5589832492788895,-0.7637165337664458,0.32267046681861655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2003-10-23,31.25,1006.5,22.0,-56.175,0.516051806447267,-0.7700087778497812,0.3745264347420243,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0
2003-10-24,25.0,1010.5,27.8,-56.225,0.4914028265315654,-0.7349198679922032,0.466129487677714,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0
2003-10-25,20.0,1013.5,32.125,-52.7,0.5129080865928257,-0.67345347983416,0.5317530778092817,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-10-26,26.25,1010.75,30.05,-49.3,0.5642817992323322,-0.6560404316237783,0.5006129783574789,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-10-27,33.75,1007.0,26.775,-52.925,0.5378655200125473,-0.7119554503035467,0.4504782626058613,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-10-28,30.0,1008.75,28.35,-60.0,0.4399301423015721,-0.7614432163527652,0.4747951662131396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-10-29,25.0,1009.0,29.575,-67.05,0.3390719161078496,-0.8006752342162187,0.4935551256567279,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-10-30,27.5,1008.5,30.025,-66.175,0.3497391998265658,-0.7919240517163577,0.5003624949977934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-10-31,30.0,1007.25,27.925,-66.05,0.3586161473197934,-0.8074330296932792,0.4682860629886179,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0
2003-11-01,30.0,1005.0,26.9,-66.4,0.3570302226239307,-0.8171508621347394,0.45241638443972565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2003-12-04,32.5,1004.0,13.100000000000001,-75.95,0.23644368937121563,-0.944824823799276,0.2266499265995279,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
2003-12-05,48.75,995.25,14.0,-74.55,0.2584635093431351,-0.9351894841173505,0.24192005326291194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2003-12-06,53.0,994.8,16.5,-72.24,0.29237552391959704,-0.9129692157485824,0.2839739972414158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2003-12-07,42.0,1001.4,21.439999999999998,-62.82000000000001,0.4043310848230455,-0.8063701697129677,0.36486008136854636,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.6,0.0
2003-12-08,41.25,1004.0,24.1125,-49.5,0.5773561329253762,-0.6744419962021153,0.4083343341679931,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2003-12-09,43.75,1000.625,24.9375,-44.925000000000004,0.6364851714602932,-0.6287923826467942,0.420090158288615,0.0,0.5,0.0,0.0,0.0,0.125,0.0,0.375,0.0
2003-12-10,35.0,1003.75,23.525,-36.975,0.7323701517060055,-0.5513974516155369,0.39908536537877953,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
2003-12-11,30.0,1007.0,26.75,-35.6,0.7259439307294944,-0.5198006852332351,0.45005988001205566,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
2004-07-31,25.0,1010.0,30.3,-78.3,0.17508564853039413,-0.8454566177434899,0.5045276238150193,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2004-08-01,28.75,1009.0,31.425,-79.025,0.16245953555573522,-0.8377046594951734,0.5213771128915403,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0
2004-08-02,43.75,999.25,31.5,-79.1,0.16122256565292792,-0.8372444087519789,0.5224957759831781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2004-08-03,58.333333333333336,989.3333333333334,26.833333333333332,-69.36666666666667,0.31497579924549995,-0.8039793585562722,0.44533463639187776,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0
2004-08-04,57.5,990.625,25.287499999999998,-65.8125,0.3680917646764649,-0.8004605954637397,0.4182840051066813,0.0,0.0,0.5,0.0,0.0,0.0,0.375,0.0,0.125
2004-08-05,62.5,986.0,27.8625,-64.7875,0.35946772613763167,-0.7809082235061328,0.4561100650061057,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
2004-08-06,40.0,998.125,31.6625,-58.0875,0.38075344693994123,-0.6876553960791445,0.5079253686801137,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.125,0.5
2004-08-07,21.25,1012.5,17.675,-79.675,0.17078128662100772,-0.9371549906268692,0.3036063648496497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-08-08,23.75,1009.75,19.975,-83.1,0.11295232864060784,-0.9328426436879433,0.34158426594327995,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
2004-08-09,31.666666666666668,1008.3333333333334,18.666666666666668,-78.05,0.19486429963734933,-0.8993731337896183,0.3188933063968573,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
2004-08-10,41.875,1004.5,18.5875,-78.2375,0.1939909542989699,-0.9030451462122568,0.3174459054172876,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.875,0.0
2004-08-11,51.875,999.25,20.825,-82.3625,0.1265317813972959,-0.9136138172031621,0.35431562929267324,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.875,0.0
2004-08-12,57.77777777777778,996.5555555555555,24.311111111111114,-83.53333333333333,0.1038563126339429,-0.8999938024518586,0.41011707974348216,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0
2004-08-13,68.92857142857143,983.4285714285714,24.50714285714286,-69.93571428571428,0.2872383787634602,-0.7843467411063294,0.41057912620652354,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
2004-08-14,48.666666666666664,1000.4,21.493333333333332,-57.193333333333335,0.47562066059179114,-0.6999070363407814,0.3593985349083215,0.0,0.0,0.3333333333333333,0.06666666666666667,0.0,0.0,0.2,0.4,0.0
2004-08-15,51.81818181818182,1000.2727272727273,20.145454545454545,-53.11818181818182,0.5407516882113206,-0.692706202363025,0.3358979722910675,0.0,0.2727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.36363636363636365,0.0
2004-08-16,91.25,968.5,17.375,-36.55,0.7664231714420101,-0.5679995719488165,0.29856759203602945,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-08-17,90.0,969.75,22.475,-39.7,0.710707729854483,-0.5899153926123353,0.3821271759176128,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-08-18,60.0,991.25,27.55,-39.9,0.6799441095535548,-0.5686437244539229,0.46243640183160734,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
2004-08-19,37.5,1007.0,29.7,-37.6,0.6881924768069314,-0.5299862193727585,0.4954541499222286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2004-08-20,33.75,1010.5,30.35,-37.15,0.6878092277706271,-0.5211074811938254,0.5052683806691661,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0
2004-08-21,27.5,1013.25,30.675,-38.675,0.6714351992208489,-0.5374518083723228,0.5101659871702128,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0
2004-08-22,25.0,1015.25,30.3,-40.525,0.656260475549548,-0.560990270075647,0.5045272395953593,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2004-08-23,25.0,1016.75,31.975,-42.9,0.6213514847194364,-0.5772683450783913,0.5294922065867737,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2004-08-24,20.0,1018.5,35.125,-44.75,0.5808137227846745,-0.575680559210761,0.5752866186812939,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2004-08-25,30.0,1007.25,11.275,-37.525,0.7774407695212798,-0.5970719505290074,0.19551759910139857,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0
2004-08-26,51.25,996.0,12.575000000000001,-43.675,0.7056449408664965,-0.6736621142184329,0.21770820161979448,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0
2004-08-27,58.57142857142857,991.5714285714286,21.485714285714288,-59.1,0.4721542991808292,-0.7629221874027595,0.3624587022470185,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.42857142857142855,0.0,0.0
2004-08-28,57.5,992.0833333333334,25.808333333333334,-65.33333333333333,0.3735716497625287,-0.7940108242471545,0.4327849160655846,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.4166666666666667,0.25,0.0
2004-08-29,67.6923076923077,983.4615384615385,27.715384615384615,-68.53846153846153,0.3236249017816408,-0.8018500151156311,0.4624823131102887,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.15384615384615385,0.38461538461538464,0.0
2004-08-30,59.166666666666664,986.0833333333334,29.78333333333333,-69.20833333333333,0.3094483880354021,-0.7911628922786788,0.49253780822765675,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
2004-08-31,64.0909090909091,984.1818181818181,32.61818181818182,-68.98181818181818,0.30234432884287077,-0.769335045456505,0.5316597475925933,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.0,0.5454545454545454,0.0
2004-09-01,86.11111111111111,965.3333333333334,30.733333333333334,-65.27777777777777,0.34613378398211236,-0.7675949010678447,0.5018717278724246,0.0,0.2222222222222222,0.5555555555555556,0.0,0.0,0.0,0.0,0.2222222222222222,0.0
2004-09-02,83.18181818181819,967.0,31.363636363636363,-57.32727272727273,0.4023391659408631,-0.6771212626284645,0.5044156962029276,0.0,0.36363636363636365,0.5454545454545454,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
2004-09-03,70.0,976.6363636363636,21.8,-55.4,0.4755952127145396,-0.6923868434504876,0.36190256457490394,0.0,0.09090909090909091,0.5454545454545454,0.0,0.0,0.0,0.09090909090909091,0.2727272727272727,0.0
2004-09-04,71.11111111111111,976.8888888888889,18.72222222222222,-60.08888888888888,0.44989065134532225,-0.753138005773009,0.31739264445392074,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.4444444444444444,0.0
2004-09-05,81.66666666666667,970.2222222222222,19.48888888888889,-64.32222222222222,0.3960007113052551,-0.7917638143140672,0.32985760504781475,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.2222222222222222,0.0
2004-09-06,80.0,968.125,19.962500000000002,-67.4,0.3564236831577128,-0.8180587615431996,0.33714524253446426,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
2004-09-07,60.45454545454545,979.8181818181819,22.545454545454547,-65.00909090909092,0.3741975215880824,-0.7889228350412952,0.3776985801673748,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.45454545454545453,0.09090909090909091,0.0
2004-09-08,56.25,987.25,26.866666666666664,-61.949999999999996,0.39129066435930765,-0.7348171949878982,0.4452018343556754,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0
2004-09-09,65.0,980.0,30.516666666666666,-60.958333333333336,0.38189146862238665,-0.6994104543472425,0.4974643199269156,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0
2004-09-10,60.0,980.8181818181819,32.336363636363636,-60.472727272727276,0.3755273067769249,-0.6843205841008992,0.5214344142269272,0.0,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.0,0.0,0.0,0.0,0.0
2004-09-11,133.0,923.6,17.56,-77.74,0.20244668623056478,-0.9315348272439383,0.3017013027780794,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,135.0,916.8,18.68,-80.96000000000001,0.1488546657513953,-0.9354266657935673,0.3202769935734199,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,120.83333333333333,930.5,19.633333333333333,-79.98333333333333,0.16209935332458736,-0.9155598230416865,0.335846707477131,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
2004-09-14,83.5,964.5,19.4,-73.8,0.26066218544336117,-0.8839270810699194,0.331661773892362,0.0,0.0,0.5,0.0,0.0,0.0,0.3,0.2,0.0
2004-09-15,84.44444444444444,966.8888888888889,21.433333333333334,-75.21111111111111,0.23798712563009822,-0.8792092510455201,0.36433481394577816,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.5555555555555556,0.0
2004-09-16,66.15384615384616,978.6153846153846,21.515384615384615,-67.06153846153846,0.3429493686318898,-0.7844240232654192,0.36336637717402814,0.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.15384615384615385,0.3076923076923077,0.0
2004-09-17,40.833333333333336,993.6666666666666,22.191666666666666,-63.25833333333333,0.39869486448398656,-0.7532771049092909,0.37212392073986783,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0
2004-09-18,48.75,991.5,24.46666666666667,-62.85833333333333,0.40243217568150186,-0.7542982559366322,0.4078116504056342,0.0,0.08333333333333333,0.3333333333333333,0.0,0.0,0.0,0.25,0.3333333333333333,0.0
2004-09-19,57.30769230769231,989.1538461538462,23.976923076923075,-60.63076923076923,0.4352113589457842,-0.749696451512353,0.40202793423186084,0.0,0.3076923076923077,0.3076923076923077,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0
2004-09-20,60.0,987.5625,21.33125,-57.6625,0.48065621668132635,-0.7377998018225236,0.361619910195893,0.0,0.25,0.3125,0.0,0.0,0.0,0.125,0.3125,0.0
2004-09-21,69.0625,979.4375,21.9,-59.3375,0.4580477913398265,-0.7551667312809861,0.37144068026832283,0.0,0.1875,0.5,0.0625,0.0,0.0,0.0,0.25,0.0
2004-09-22,63.125,984.875,23.01875,-61.3,0.42564648010479295,-0.7619890790779681,0.3895658035922587,0.0,0.0,0.5,0.1875,0.0,0.0,0.0625,0.25,0.0
2004-09-23,64.6875,982.0625,24.74375,-61.7,0.40769819698638143,-0.7407581772835791,0.41565873559425026,0.0,0.0,0.5,0.0,0.0,0.0,0.0625,0.4375,0.0
2004-09-24,54.666666666666664,982.8,27.64,-60.20666666666667,0.4051374748729751,-0.7078004229080205,0.4566525706267571,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.3333333333333333,0.13333333333333333,0.0
2004-09-25,65.76923076923077,975.3846153846154,30.946153846153848,-54.66153846153846,0.44067777100026284,-0.658699107297109,0.49583931876260023,0.0,0.3076923076923077,0.38461538461538464,0.0,0.0,0.0,0.07692307692307693,0.23076923076923078,0.0
2004-09-26,66.53846153846153,976.7692307692307,35.37692307692308,-49.29230769230769,0.39490783569508836,-0.5801156593491805,0.5466204022080923,0.0,0.3076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.38461538461538464,0.0
2004-09-27,41.666666666666664,989.6666666666666,38.608333333333334,-40.5,0.39041884877638217,-0.49009491507979225,0.5877905011073143,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.5833333333333334,0.0
2004-09-28,33.333333333333336,998.4444444444445,33.355555555555554,-55.26666666666667,0.3801683764961747,-0.6438544941713049,0.5343578083837961,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.4444444444444444,0.4444444444444444,0.0
2004-09-29,47.857142857142854,993.8571428571429,32.642857142857146,-58.25714285714286,0.4386643708873432,-0.6853713339344193,0.537153484661663,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0
2004-09-30,52.5,995.25,32.15,-46.975,0.5776615419243712,-0.6188163231204321,0.5320953372733181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2004-10-01,56.25,992.75,35.8,-47.05,0.5522901715979907,-0.5935632766060678,0.5847961163978928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2004-10-02,61.25,989.5,40.9,-40.125,0.5764882060080332,-0.48697623413761226,0.6545300885183889,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
2004-10-03,47.5,998.5,44.15,-31.5,0.6115060343239274,-0.3748620093604043,0.6965262190851288,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2004-10-08,32.5,1005.5,24.05,-94.80000000000001,-0.0764132757877843,-0.9099369254123391,0.40753355172859257,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
2004-10-09,37.5,1000.25,25.75,-92.925,-0.04602157625018952,-0.8993680034201695,0.434396846790301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2004-10-10,36.666666666666664,999.5555555555555,29.88888888888889,-79.98888888888888,0.1447688527319159,-0.8340451588545613,0.49815487019142757,0.0,0.1111111111111111,0.0,0.0,0.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0
2004-10-11,35.833333333333336,994.3333333333334,34.550000000000004,-72.43333333333334,0.23947964066627037,-0.7633999654787166,0.5667185335491473,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
2004-11-26,33.75,1004.25,27.15,-41.35,0.6678045773182146,-0.5878054178956267,0.4562991177673613,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-27,35.0,1000.0,26.525,-43.925,0.6443969964873556,-0.6206788799745171,0.4465843928205,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-28,35.0,999.75,27.65,-44.275,0.6341540083772426,-0.6182528953128608,0.4640113094800686,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-29,40.0,998.0,29.4,-47.75,0.5857327566288602,-0.6447525459547638,0.4908812768906296,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2004-11-30,42.5,997.0,31.15,-50.55,0.5437753011201669,-0.6607824294707617,0.5172687332303882,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0
2004-12-01,38.75,997.0,31.575,-50.55,0.5413306434650673,-0.6578294663847359,0.5236045277747895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2004-12-02,32.5,996.0,29.5,-50.125,0.557936648054408,-0.6678956232885355,0.49238006084940833,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
2004-12-03,28.75,999.25,26.95,-50.3,0.5693469299192564,-0.6858054762379433,0.45318285180520534,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0
2004-12-04,25.0,1008.5,25.325,-50.4,0.5761423820119105,-0.6964482499766455,0.4277459793153907,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2004-12-05,20.0,1013.0,25.833333333333332,-51.199999999999996,0.5639801167180062,-0.7014441423114688,0.43575068501063746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2005-06-08,25.0,1004.0,16.9,-84.0,0.10001425357515747,-0.9515720591310824,0.29070219359825245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2005-06-09,33.75,1002.5,18.575,-83.975,0.09948977737553139,-0.942563238057803,0.3185097809121395,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0
2005-06-10,47.0,999.2,22.259999999999998,-84.58,0.08743860260098366,-0.9209735358953803,0.3786662789621814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2005-06-11,55.833333333333336,990.6666666666666,28.333333333333332,-86.7,0.05081756569047862,-0.8783212908270791,0.4744264026956193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2005-06-12,23.75,1000.0,34.025,-87.775,0.032190048825161376,-0.8275837082175717,0.5591603529553314,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2005-06-13,20.0,1005.5,41.0,-85.625,0.05709918622304869,-0.7520202866895888,0.65577291284729,0.0,0.25,0.0,0.25,0.0,0.0,0.5,0.0,0.0
2005-06-14,20.0,1002.0,44.25,-79.35,0.13211021534191864,-0.7036402961604364,0.6977583105202265,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-28,32.5,1004.0,19.799999999999997,-95.55000000000001,-0.09099469323645677,-0.9364656016795655,0.3387374043180661,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
2005-06-29,32.5,1005.5,20.65,-96.9,-0.11235246235776936,-0.9288346276447234,0.3526439843483101,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0
2005-06-30,25.0,1008.0,22.0,-98.5,-0.13704649955239942,-0.9169995404196012,0.374606593415912,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2005-07-03,30.0,1009.0,18.3,-86.7,0.054652753791078625,-0.9478511560886599,0.31399245596740494,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2005-07-04,28.571428571428573,1008.8571428571429,17.742857142857144,-80.37142857142858,0.15761924803525149,-0.9153426576275845,0.30410946700552305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2005-07-05,38.125,1005.75,19.2875,-77.5875,0.20460308876048977,-0.891716240231163,0.32814122520874855,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.625,0.0
2005-07-06,50.5,994.5,23.96,-81.78999999999999,0.1352023081581039,-0.8832125372007995,0.40281902900189204,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.7,0.0
2005-07-07,53.125,988.625,25.6,-79.675,0.1645720294598681,-0.8727690285948972,0.42742286334080193,0.0,0.25,0.5,0.0,0.0,0.0,0.25,0.0,0.0
2005-07-08,81.0,971.8,27.7,-78.37,0.17549772468597985,-0.857492411593656,0.4594983818652768,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0
2005-07-09,56.875,986.625,32.625,-76.725,0.18130652199081176,-0.8072621943050585,0.5327658994678932,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2005-07-10,75.0,968.7777777777778,36.333333333333336,-78.32222222222222,0.14501648264632425,-0.773183760931377,0.5851509530413063,0.0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0
2005-07-11,27.5,1000.7,27.369999999999997,-65.67,0.35078576808812373,-0.7249286495479539,0.44477358930017497,0.0,0.2,0.0,0.0,0.0,0.0,0.7,0.1,0.0
2005-07-12,28.75,1005.25,24.1625,-69.0875,0.3276961263062558,-0.7697947269465956,0.39855322139771787,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
2005-07-13,31.875,1006.375,25.0625,-71.5625,0.2935269628528796,-0.7960623293203354,0.4112198691397762,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.5,0.0
2005-07-14,49.44444444444444,996.4444444444445,24.01111111111111,-72.67777777777778,0.27861432784508217,-0.8259585172088948,0.3956577078741191,0.0,0.0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.0,0.0
2005-07-15,59.375,985.875,26.0125,-77.75,0.19761474804291512,-0.8460844546865144,0.42879845371911723,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2005-07-16,66.875,980.375,27.7,-80.95,0.14429233217369927,-0.8498643473703864,0.45455974847531544,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2005-07-17,71.25,976.75,30.3125,-82.35,0.11292509351118692,-0.8354359734160487,0.49304763994548595,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2005-07-18,71.42857142857143,977.0,27.685714285714287,-85.71428571428571,0.0585386156814976,-0.8658542503451677,0.4549428067021169,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.0,0.0
2005-07-19,80.0,974.25,23.4,-93.35,-0.053521380463963646,-0.9158960714106463,0.39712886732202496,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-07-20,100.0,952.75,24.7,-97.325,-0.11578848428073987,-0.900965248177642,0.4178638915679549,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0
2005-07-21,32.5,1003.0,25.0,-94.075,-0.06444478849730487,-0.8873153974787963,0.42261826174069944,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0
2005-07-22,42.5,1007.5,26.475,-76.45,0.20973042805782144,-0.8701406015013071,0.4457809525004777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2005-07-23,48.0,1003.4,27.0,-79.14,0.1633283695051197,-0.8669487849534636,0.4530136197893924,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0
2005-07-24,41.875,1004.5,25.65,-83.8,0.08772497018802293,-0.8756332581348689,0.43127552803613406,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.875,0.0
2005-07-25,34.375,1002.75,26.625,-84.8375,0.06915852925057572,-0.8598444459965567,0.44685559596280694,0.0,0.0,0.0,0.125,0.0,0.0,0.25,0.625,0.0
2005-07-26,35.0,1001.0,31.5,-68.3,0.31524051643853096,-0.7921847345608211,0.5224790471435745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2005-07-27,42.5,999.5,33.0,-68.925,0.3015847723985996,-0.7825294885824994,0.5446224444994077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2005-07-28,48.75,997.5,35.575,-68.95,0.2919845840080433,-0.7589404464904786,0.581663263560233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2005-07-29,50.0,997.5,40.25,-63.599999999999994,0.33837306285699054,-0.683136988819425,0.6459282408350239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2005-07-30,43.75,1003.75,45.1,-53.15,0.42195738884363315,-0.5642914182799719,0.7082079368980521,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-07-31,40.0,1006.0,47.5,-46.0,0.4693043927203502,-0.48597892505699697,0.7372773368101241,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
